algorithm,config_id,backend_name,execution_type,shots,num_qubits,optimization_level,transpiled_depth,result_id,source_file,row_id,cohort,output_width,k,target_group,register_aligned,candidate_correct,candidate,stored_dsr,n1,n2,contrast,pair_mass,top_mass,gap,rank_p,unique,target_mass,wrong_max_count,target_mean_signed,target_dsr,target_sum_signed,target_min_signed,target_coverage,target_min_count,target_max_count,pass_inspect_all,pass_unique_mode,pass_contrast_0.2,pass_contrast_0.5,pass_contrast_0.8,pass_rank_0.05,pass_rank_0.01,pass_contrast_0.2_and_rank_0.05,pass_gap_0.05
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_003,BV12-ALT_IBM_ibm_fez_20260717_134453.json,510,primary,12,1,singleton,False,1.0,010101010101,0.739496,621,93,0.7394957983193278,0.697265625,0.6064453125,0.515625,1.1068367193202476e-96,True,0.6064453125,93,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,1.0,621,621,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_004,BV12-ALT_IBM_ibm_fez_20260717_134453.json,511,primary,12,1,singleton,False,1.0,010101010101,0.793605,617,71,0.7936046511627907,0.671875,0.6025390625,0.533203125,1.4429566551453613e-109,True,0.6025390625,71,0.7936046511627907,0.7936046511627907,0.7936046511627907,0.7936046511627907,1.0,617,617,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_005,BV12-ALT_IBM_ibm_fez_20260717_134453.json,512,primary,12,1,singleton,False,1.0,010101010101,0.780591,633,78,0.7805907172995781,0.6943359375,0.6181640625,0.5419921875,6.495004054390642e-109,True,0.6181640625,78,0.7805907172995781,0.7805907172995781,0.7805907172995781,0.7805907172995781,1.0,633,633,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_006,BV12-ALT_IBM_ibm_fez_20260717_134453.json,513,primary,12,1,singleton,False,1.0,010101010101,0.631285,584,132,0.6312849162011173,0.69921875,0.5703125,0.44140625,1.1904788853774116e-68,True,0.5703125,132,0.6312849162011173,0.6312849162011173,0.6312849162011173,0.6312849162011173,1.0,584,584,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_007,BV12-ALT_IBM_ibm_fez_20260717_134453.json,514,primary,12,1,singleton,False,1.0,010101010101,0.712209,589,99,0.7122093023255814,0.671875,0.5751953125,0.478515625,1.0080084815115657e-85,True,0.5751953125,99,0.7122093023255814,0.7122093023255814,0.7122093023255814,0.7122093023255814,1.0,589,589,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_fez,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003_008,BV12-ALT_IBM_ibm_fez_20260717_134453.json,515,primary,12,1,singleton,False,1.0,010101010101,0.696801,610,109,0.6968011126564673,0.7021484375,0.595703125,0.4892578125,2.633424917023628e-85,True,0.595703125,109,0.6968011126564673,0.6968011126564673,0.6968011126564673,0.6968011126564673,1.0,610,610,True,True,True,True,False,True,True,True,True
BV,BV12-ALT,ibm_marrakesh,IBM_QPU,1024,12,3.0,44.0,BV12-ALT_IBM-QPU_003,BV12-ALT_IBM_ibm_marrakesh_20260714_211047.json,516,primary,12,1,singleton,False,1.0,010101010101,0.337553,317,157,0.33755274261603374,0.462890625,0.3095703125,0.15625,1.6657910216938972e-13,True,0.3095703125,157,0.33755274261603374,0.33755274261603374,0.33755274261603374,0.33755274261603374,1.0,317,317,True,True,True,False,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_000,BV13-ALT_IBM_ibm_fez_20260717_134559.json,517,primary,13,1,singleton,False,1.0,1010101010101,0.75985,469,64,0.7598499061913696,0.5205078125,0.4580078125,0.3955078125,4.078192277463069e-77,True,0.4580078125,64,0.7598499061913696,0.7598499061913696,0.7598499061913696,0.7598499061913696,1.0,469,469,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_001,BV13-ALT_IBM_ibm_fez_20260717_134559.json,518,primary,13,1,singleton,False,1.0,1010101010101,0.771836,497,64,0.7718360071301248,0.5478515625,0.4853515625,0.4228515625,4.896075484153277e-84,True,0.4853515625,64,0.7718360071301248,0.7718360071301248,0.7718360071301248,0.7718360071301248,1.0,497,497,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_002,BV13-ALT_IBM_ibm_fez_20260717_134559.json,519,primary,13,1,singleton,False,1.0,1010101010101,0.668571,438,87,0.6685714285714286,0.5126953125,0.427734375,0.3427734375,2.545103393253847e-57,True,0.427734375,87,0.6685714285714286,0.6685714285714286,0.6685714285714286,0.6685714285714286,1.0,438,438,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_003,BV13-ALT_IBM_ibm_fez_20260717_134559.json,520,primary,13,1,singleton,False,1.0,1010101010101,0.755179,466,65,0.7551789077212806,0.5185546875,0.455078125,0.3916015625,9.103801024493427e-76,True,0.455078125,65,0.7551789077212806,0.7551789077212806,0.7551789077212806,0.7551789077212806,1.0,466,466,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_004,BV13-ALT_IBM_ibm_fez_20260717_134559.json,521,primary,13,1,singleton,False,1.0,1010101010101,0.765363,474,63,0.7653631284916201,0.5244140625,0.462890625,0.4013671875,5.70289038010106e-79,True,0.462890625,63,0.7653631284916201,0.7653631284916201,0.7653631284916201,0.7653631284916201,1.0,474,474,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_005,BV13-ALT_IBM_ibm_fez_20260717_134559.json,522,primary,13,1,singleton,False,1.0,1010101010101,0.533214,427,130,0.533213644524237,0.5439453125,0.4169921875,0.2900390625,6.623607759886934e-38,True,0.4169921875,130,0.533213644524237,0.533213644524237,0.533213644524237,0.533213644524237,1.0,427,427,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_006,BV13-ALT_IBM_ibm_fez_20260717_134559.json,523,primary,13,1,singleton,False,1.0,1010101010101,0.63806,439,97,0.6380597014925373,0.5234375,0.4287109375,0.333984375,6.035461559519633e-53,True,0.4287109375,97,0.6380597014925373,0.6380597014925373,0.6380597014925373,0.6380597014925373,1.0,439,439,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_007,BV13-ALT_IBM_ibm_fez_20260717_134559.json,524,primary,13,1,singleton,False,1.0,1010101010101,0.461394,388,143,0.4613935969868173,0.5185546875,0.37890625,0.2392578125,3.87498211330355e-27,True,0.37890625,143,0.4613935969868173,0.4613935969868173,0.4613935969868173,0.4613935969868173,1.0,388,388,True,True,True,False,False,True,True,True,True
BV,BV13-ALT,ibm_fez,IBM_QPU,1024,13,3.0,49.0,BV13-ALT_IBM-QPU_003_008,BV13-ALT_IBM_ibm_fez_20260717_134559.json,525,primary,13,1,singleton,False,1.0,1010101010101,0.734291,483,74,0.7342908438061041,0.5439453125,0.4716796875,0.3994140625,1.471116696116007e-74,True,0.4716796875,74,0.7342908438061041,0.7342908438061041,0.7342908438061041,0.7342908438061041,1.0,483,483,True,True,True,True,False,True,True,True,True
BV,BV13-ALT,ibm_marrakesh,IBM_QPU,1024,13,3.0,52.0,BV13-ALT_IBM-QPU_003,BV13-ALT_IBM_ibm_marrakesh_20260714_211130.json,526,primary,13,1,singleton,False,1.0,1010101010101,0.815126,540,55,0.8151260504201681,0.5810546875,0.52734375,0.4736328125,4.0810834696402396e-101,True,0.52734375,55,0.8151260504201681,0.8151260504201681,0.8151260504201681,0.8151260504201681,1.0,540,540,True,True,True,True,True,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_000,BV14-ALT_IBM_ibm_fez_20260717_134653.json,527,primary,14,1,singleton,False,1.0,01010101010101,0.736457,593,90,0.7364568081991215,0.6669921875,0.5791015625,0.4912109375,1.0687258317747709e-91,True,0.5791015625,90,0.7364568081991215,0.7364568081991215,0.7364568081991215,0.7364568081991215,1.0,593,593,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_001,BV14-ALT_IBM_ibm_fez_20260717_134653.json,528,primary,14,1,singleton,False,1.0,01010101010101,0.759768,608,83,0.7597684515195369,0.6748046875,0.59375,0.5126953125,1.5994678361037767e-99,True,0.59375,83,0.7597684515195369,0.7597684515195369,0.7597684515195369,0.7597684515195369,1.0,608,608,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_002,BV14-ALT_IBM_ibm_fez_20260717_134653.json,529,primary,14,1,singleton,False,1.0,01010101010101,0.741353,579,86,0.7413533834586467,0.6494140625,0.5654296875,0.4814453125,1.168293500770841e-90,True,0.5654296875,86,0.7413533834586467,0.7413533834586467,0.7413533834586467,0.7413533834586467,1.0,579,579,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_003,BV14-ALT_IBM_ibm_fez_20260717_134653.json,530,primary,14,1,singleton,False,1.0,01010101010101,0.751073,612,87,0.7510729613733905,0.6826171875,0.59765625,0.5126953125,4.639524124478077e-98,True,0.59765625,87,0.7510729613733905,0.7510729613733905,0.7510729613733905,0.7510729613733905,1.0,612,612,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_004,BV14-ALT_IBM_ibm_fez_20260717_134653.json,531,primary,14,1,singleton,False,1.0,01010101010101,0.648855,540,115,0.648854961832061,0.6396484375,0.52734375,0.4150390625,1.0166423978384891e-66,True,0.52734375,115,0.648854961832061,0.648854961832061,0.648854961832061,0.648854961832061,1.0,540,540,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_005,BV14-ALT_IBM_ibm_fez_20260717_134653.json,532,primary,14,1,singleton,False,1.0,01010101010101,0.755618,625,87,0.7556179775280899,0.6953125,0.6103515625,0.525390625,3.119669519398309e-101,True,0.6103515625,87,0.7556179775280899,0.7556179775280899,0.7556179775280899,0.7556179775280899,1.0,625,625,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_006,BV14-ALT_IBM_ibm_fez_20260717_134653.json,533,primary,14,1,singleton,False,1.0,01010101010101,0.769663,630,82,0.7696629213483146,0.6953125,0.615234375,0.53515625,1.4015087540511828e-105,True,0.615234375,82,0.7696629213483146,0.7696629213483146,0.7696629213483146,0.7696629213483146,1.0,630,630,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_007,BV14-ALT_IBM_ibm_fez_20260717_134653.json,534,primary,14,1,singleton,False,1.0,01010101010101,0.788546,609,72,0.788546255506608,0.6650390625,0.5947265625,0.5244140625,7.300331822649236e-107,True,0.5947265625,72,0.788546255506608,0.788546255506608,0.788546255506608,0.788546255506608,1.0,609,609,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_fez,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003_008,BV14-ALT_IBM_ibm_fez_20260717_134653.json,535,primary,14,1,singleton,False,1.0,01010101010101,0.742466,636,94,0.7424657534246575,0.712890625,0.62109375,0.529296875,1.035489704741468e-99,True,0.62109375,94,0.7424657534246575,0.7424657534246575,0.7424657534246575,0.7424657534246575,1.0,636,636,True,True,True,True,False,True,True,True,True
BV,BV14-ALT,ibm_marrakesh,IBM_QPU,1024,14,3.0,45.0,BV14-ALT_IBM-QPU_003,BV14-ALT_IBM_ibm_marrakesh_20260714_211210.json,536,primary,14,1,singleton,False,1.0,01010101010101,0.549801,389,113,0.549800796812749,0.490234375,0.3798828125,0.26953125,1.683296968168562e-36,True,0.3798828125,113,0.549800796812749,0.549800796812749,0.549800796812749,0.549800796812749,1.0,389,389,True,True,True,True,False,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003,BV2-ALT_IBM_ibm_marrakesh_20260714_203818.json,537,primary,2,1,singleton,False,1.0,01,0.962782,1002,19,0.9627815866797258,0.9970703125,0.978515625,0.9599609375,9.35224462913419e-268,True,0.978515625,19,0.9627815866797258,0.9627815866797258,0.9627815866797258,0.9627815866797258,1.0,1002,1002,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_000,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,538,primary,2,1,singleton,False,1.0,01,0.968597,1003,16,0.9685966633954858,0.9951171875,0.9794921875,0.9638671875,2.0758521136705614e-272,True,0.9794921875,16,0.9685966633954858,0.9685966633954858,0.9685966633954858,0.9685966633954858,1.0,1003,1003,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_001,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,539,primary,2,1,singleton,False,1.0,01,0.968504,1000,16,0.968503937007874,0.9921875,0.9765625,0.9609375,1.583679332898514e-271,True,0.9765625,16,0.968503937007874,0.968503937007874,0.968503937007874,0.968503937007874,1.0,1000,1000,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_002,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,540,primary,2,1,singleton,False,1.0,01,0.956863,998,22,0.9568627450980393,0.99609375,0.974609375,0.953125,1.9928700323628555e-262,True,0.974609375,22,0.9568627450980393,0.9568627450980393,0.9568627450980393,0.9568627450980393,1.0,998,998,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_003,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,541,primary,2,1,singleton,False,1.0,01,0.97263,1009,14,0.9726295210166178,0.9990234375,0.9853515625,0.9716796875,3.2542242010691843e-277,True,0.9853515625,14,0.9726295210166178,0.9726295210166178,0.9726295210166178,0.9726295210166178,1.0,1009,1009,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_004,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,542,primary,2,1,singleton,False,1.0,01,0.972495,1004,14,0.9724950884086444,0.994140625,0.98046875,0.966796875,9.719554107522616e-276,True,0.98046875,14,0.9724950884086444,0.9724950884086444,0.9724950884086444,0.9724950884086444,1.0,1004,1004,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_005,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,543,primary,2,1,singleton,False,1.0,01,0.980373,1009,10,0.9803729146221786,0.9951171875,0.9853515625,0.9755859375,1.144251498192103e-283,True,0.9853515625,10,0.9803729146221786,0.9803729146221786,0.9803729146221786,0.9803729146221786,1.0,1009,1009,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_006,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,544,primary,2,1,singleton,False,1.0,01,0.966634,1002,17,0.9666339548577036,0.9951171875,0.978515625,0.9619140625,1.2260133036945605e-270,True,0.978515625,17,0.9666339548577036,0.9666339548577036,0.9666339548577036,0.9666339548577036,1.0,1002,1002,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_007,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,545,primary,2,1,singleton,False,1.0,01,0.976494,1009,12,0.9764936336924583,0.9970703125,0.9853515625,0.9736328125,2.261424192745942e-280,True,0.9853515625,12,0.9764936336924583,0.9764936336924583,0.9764936336924583,0.9764936336924583,1.0,1009,1009,True,True,True,True,True,True,True,True,True
BV,BV2-ALT,ibm_marrakesh,IBM_QPU,1024,2,3.0,13.0,BV2-ALT_IBM-QPU_003_008,BV2-ALT_IBM_ibm_marrakesh_20260715_082542.json,546,primary,2,1,singleton,False,1.0,01,0.966601,1001,17,0.9666011787819253,0.994140625,0.9775390625,0.9609375,2.411160793511018e-270,True,0.9775390625,17,0.9666011787819253,0.9666011787819253,0.9666011787819253,0.9666011787819253,1.0,1001,1001,True,True,True,True,True,True,True,True,True
BV,BV2-ONES,ibm_fez,IBM_QPU,1024,2,2.0,14.0,BV2-ONES_IBM-QPU_002,BV2-ONES_IBM_ibm_fez_20260617_105122.json,547,primary,2,1,singleton,False,1.0,11,0.880688,930,59,0.8806875631951466,0.9658203125,0.908203125,0.8505859375,2.6224567676320896e-202,True,0.908203125,59,0.8806875631951466,0.8806875631951466,0.8806875631951466,0.8806875631951466,1.0,930,930,True,True,True,True,True,True,True,True,True
BV,BV2-ONES,ibm_fez,IBM_QPU,1024,2,3.0,14.0,BV2-ONES_IBM-QPU_003,BV2-ONES_IBM_ibm_fez_20260617_105122.json,548,primary,2,1,singleton,False,1.0,11,0.939455,961,30,0.9394550958627649,0.9677734375,0.9384765625,0.9091796875,1.819883319519505e-241,True,0.9384765625,30,0.9394550958627649,0.9394550958627649,0.9394550958627649,0.9394550958627649,1.0,961,961,True,True,True,True,True,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_000,BV29-ALT_IBM_ibm_fez_20260717_134859.json,549,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.581395,102,27,0.5813953488372093,0.1259765625,0.099609375,0.0732421875,1.8819747521132473e-11,True,0.099609375,27,0.5813953488372093,0.5813953488372093,0.5813953488372093,0.5813953488372093,1.0,102,102,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_001,BV29-ALT_IBM_ibm_fez_20260717_134859.json,550,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.617021,114,27,0.6170212765957447,0.1376953125,0.111328125,0.0849609375,6.399435193704268e-14,True,0.111328125,27,0.6170212765957447,0.6170212765957447,0.6170212765957447,0.6170212765957447,1.0,114,114,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_002,BV29-ALT_IBM_ibm_fez_20260717_134859.json,551,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.588235,108,28,0.5882352941176471,0.1328125,0.10546875,0.078125,2.784955761611638e-12,True,0.10546875,28,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0,108,108,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_003,BV29-ALT_IBM_ibm_fez_20260717_134859.json,552,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.621622,90,21,0.6216216216216216,0.1083984375,0.087890625,0.0673828125,2.3144662509616954e-11,True,0.087890625,21,0.6216216216216216,0.6216216216216216,0.6216216216216216,0.6216216216216216,1.0,90,90,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_004,BV29-ALT_IBM_ibm_fez_20260717_134859.json,553,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.72549,132,21,0.7254901960784313,0.1494140625,0.12890625,0.1083984375,7.290949803013338e-21,True,0.12890625,21,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,1.0,132,132,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_005,BV29-ALT_IBM_ibm_fez_20260717_134859.json,554,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.695364,128,23,0.695364238410596,0.1474609375,0.125,0.1025390625,7.361930185727888e-19,True,0.125,23,0.695364238410596,0.695364238410596,0.695364238410596,0.695364238410596,1.0,128,128,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_006,BV29-ALT_IBM_ibm_fez_20260717_134859.json,555,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.783133,148,18,0.7831325301204819,0.162109375,0.14453125,0.126953125,1.3363888293326732e-26,True,0.14453125,18,0.7831325301204819,0.7831325301204819,0.7831325301204819,0.7831325301204819,1.0,148,148,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_007,BV29-ALT_IBM_ibm_fez_20260717_134859.json,556,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.620438,111,26,0.6204379562043796,0.1337890625,0.1083984375,0.0830078125,1.0497375514568332e-13,True,0.1083984375,26,0.6204379562043796,0.6204379562043796,0.6204379562043796,0.6204379562043796,1.0,111,111,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_fez,IBM_QPU,1024,29,3.0,93.0,BV29-ALT_IBM-QPU_003_008,BV29-ALT_IBM_ibm_fez_20260717_134859.json,557,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.692308,121,22,0.6923076923076923,0.1396484375,0.1181640625,0.0966796875,9.247508456613193e-18,True,0.1181640625,22,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,121,121,True,True,True,True,False,True,True,True,True
BV,BV29-ALT,ibm_marrakesh,IBM_QPU,4096,29,3.0,,BV29-ALT_IBM-QPU_001,BV29-ALT_IBM_ibm_marrakesh_20260711_014004.json,558,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.423548,1336,541,0.42354821523708047,0.458251953125,0.326171875,0.194091796875,2.2687504220250036e-77,True,0.326171875,541,0.42354821523708047,0.42354821523708047,0.42354821523708047,0.42354821523708047,1.0,1336,1336,True,True,True,False,False,True,True,True,True
BV,BV29-ALT,ibm_marrakesh,IBM_QPU,1024,29,3.0,98.0,BV29-ALT_IBM-QPU_003,BV29-ALT_IBM_ibm_marrakesh_20260714_211252.json,559,primary,29,1,singleton,False,1.0,10101010101010101010101010101,0.333333,44,22,0.3333333333333333,0.064453125,0.04296875,0.021484375,0.00921048969455458,True,0.04296875,22,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,44,44,True,True,True,False,False,True,True,True,False
BV,BV29-ONES,ibm_marrakesh,IBM_QPU,4096,29,3.0,,BV29-ONES_IBM-QPU_001,BV29-ONES_IBM_ibm_marrakesh_20260711_014004.json,560,primary,29,1,singleton,False,1.0,11111111111111111111111111111,0.064815,230,202,0.06481481481481481,0.10546875,0.05615234375,0.0068359375,0.1938718985501292,True,0.05615234375,202,0.06481481481481481,0.06481481481481481,0.06481481481481481,0.06481481481481481,1.0,230,230,True,True,False,False,False,False,False,False,False
BV,BV29-SINGLE,ibm_marrakesh,IBM_QPU,4096,29,3.0,,BV29-SINGLE_IBM-QPU_001,BV29-SINGLE_IBM_ibm_marrakesh_20260711_014004.json,561,primary,29,1,singleton,False,1.0,10000000000000000000000000000,0.957641,3651,79,0.9576407506702412,0.91064453125,0.891357421875,0.8720703125,0.0,True,0.891357421875,79,0.9576407506702412,0.9576407506702412,0.9576407506702412,0.9576407506702412,1.0,3651,3651,True,True,True,True,True,True,True,True,True
