row_id,algorithm,config_id,backend_name,target_group,budget,candidate_correct,holdout_unique_leader,holdout_candidate_mass,contrast,gap,rank_p,pass_inspect_all,pass_unique_mode,pass_contrast_0.2,pass_contrast_0.5,pass_contrast_0.8,pass_rank_0.05,pass_rank_0.01,pass_contrast_0.2_and_rank_0.05,pass_gap_0.05
170,GROVER,SYM-1,ibm_torino,multiple,128,1.0,0.6,0.415922619047619,0.08197800954487704,0.06875,0.5276253053775339,1.0,0.9333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333
170,GROVER,SYM-1,ibm_torino,multiple,256,1.0,0.8,0.42552083333333335,0.06218281927891115,0.05182291666666667,0.4990084689216383,1.0,0.9333333333333333,0.0,0.0,0.0,0.1,0.0,0.0,0.5
170,GROVER,SYM-1,ibm_torino,multiple,512,1.0,0.9333333333333333,0.43385416666666665,0.0620481906426857,0.05162760416666667,0.2890735292001938,1.0,1.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.43333333333333335
171,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.7,0.24961805555555555,0.17035775039326026,0.08697916666666666,0.5297444843745325,1.0,0.9333333333333333,0.36666666666666664,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.5333333333333333
171,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.8333333333333334,0.2554315476190476,0.10725945077987332,0.05286458333333333,0.51879073471009,1.0,0.9666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333
171,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.8666666666666667,0.25533854166666664,0.09981628553158559,0.04986979166666667,0.44555681075964826,1.0,1.0,0.16666666666666666,0.0,0.0,0.2,0.06666666666666667,0.16666666666666666,0.43333333333333335
171,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.9333333333333333,0.2609375,0.08740920320759192,0.04296875,0.27308535622432933,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.0,0.4
172,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.8333333333333334,0.4360416666666667,0.13034376773085365,0.10520833333333333,0.4861838159791223,1.0,0.9666666666666667,0.2,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.7666666666666667
172,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.9666666666666667,0.4479910714285714,0.12273254275580345,0.09947916666666666,0.39506617037279995,1.0,1.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.6666666666666666
172,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.9666666666666667,0.4480034722222222,0.1092779690354677,0.08919270833333333,0.2254325242673221,1.0,1.0,0.03333333333333333,0.0,0.0,0.26666666666666666,0.1,0.03333333333333333,0.8
172,GROVER,SYM-2,ibm_fez,multiple,512,1.0,1.0,0.45774739583333335,0.0996407381298686,0.08092447916666666,0.12326613709673967,1.0,1.0,0.0,0.0,0.0,0.5666666666666667,0.23333333333333334,0.0,0.8
173,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.6666666666666666,0.4180555555555555,0.08369098001518445,0.071875,0.6738669344777843,1.0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.5
173,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.7666666666666667,0.42142857142857143,0.06767195552871226,0.055989583333333336,0.594996894967868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
173,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.8333333333333334,0.42213541666666665,0.04903565086124592,0.040755208333333334,0.5527152259050362,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
173,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.7333333333333333,0.41627604166666665,0.04354696607813871,0.03626302083333333,0.4508565053895253,1.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.23333333333333334
174,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.6333333333333333,0.4338194444444444,0.1173635863821289,0.09895833333333333,0.5658877028853223,1.0,0.9,0.2,0.0,0.0,0.1,0.0,0.1,0.5333333333333333
174,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.8333333333333334,0.4459449404761905,0.10312453413989107,0.08854166666666667,0.45389777038603085,1.0,1.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.6
174,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.9,0.44969618055555555,0.09122427945464377,0.07825520833333334,0.3526247915796223,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.26666666666666666,0.06666666666666667,0.03333333333333333,0.6
174,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.9666666666666667,0.4630859375,0.07994653462633645,0.06783854166666667,0.22347195704611417,1.0,1.0,0.0,0.0,0.0,0.36666666666666664,0.16666666666666666,0.0,0.6666666666666666
175,GROVER,SYM-2,ibm_fez,multiple,64,0.7333333333333333,0.43333333333333335,0.1601736111111111,0.09487221362896524,0.0390625,0.7809826964046807,1.0,0.7666666666666667,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.26666666666666666
175,GROVER,SYM-2,ibm_fez,multiple,128,0.7666666666666667,0.6333333333333333,0.16372767857142856,0.08347637699546366,0.030989583333333334,0.6977971662845884,1.0,0.9666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2
175,GROVER,SYM-2,ibm_fez,multiple,256,0.9666666666666667,0.8,0.17196180555555557,0.08040121495789813,0.028255208333333334,0.5815316386075006,1.0,0.9666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2
175,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.8,0.17740885416666666,0.058902643080901075,0.020442708333333334,0.5301986432372958,1.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.5333333333333333,0.4464236111111111,0.10716350593914828,0.096875,0.5698635771376495,1.0,0.9666666666666667,0.2,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.6333333333333333
176,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.43333333333333335,0.44468005952380957,0.0745579566740779,0.06770833333333333,0.545941974733758,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.03333333333333333,0.5333333333333333
176,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.3333333333333333,0.44375,0.06014058228054139,0.05390625,0.47352350785770647,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.4666666666666667
176,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.5333333333333333,0.44583333333333336,0.03260955302281222,0.029361979166666666,0.5531844987152977,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
177,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.23333333333333334,0.4376041666666667,0.0830537064012843,0.07291666666666667,0.6544206569877503,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
177,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.36666666666666664,0.43839285714285714,0.0739950896195265,0.06588541666666667,0.5333518944026743,1.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6
177,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.3,0.4361979166666667,0.043713729777269617,0.038671875,0.5969207954462055,1.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664
177,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.5,0.43704427083333336,0.030245046744649066,0.026822916666666665,0.6076720450863013,1.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.13333333333333333
178,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.6666666666666666,0.45663194444444444,0.07581289075710293,0.06875,0.7134884780732001,1.0,0.9333333333333333,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.43333333333333335
178,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.6666666666666666,0.4552455357142857,0.07034708805286158,0.06328125,0.5686685450970671,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335
178,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.7666666666666667,0.4607204861111111,0.0472959579485964,0.042578125,0.572129033843329,1.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.26666666666666666
178,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.7666666666666667,0.4588541666666667,0.05679630547633766,0.05123697916666667,0.3563910751662361,1.0,0.9666666666666667,0.0,0.0,0.0,0.2,0.03333333333333333,0.0,0.5333333333333333
179,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.6,0.4190972222222222,0.1321239953345448,0.11041666666666666,0.49661183045403784,1.0,1.0,0.3,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.6666666666666666
179,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.6,0.4186383928571429,0.07745078690933654,0.06432291666666666,0.5641918820041599,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.5333333333333333
179,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.9333333333333333,0.43385416666666665,0.05918434290204291,0.04921875,0.4770011180256371,1.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
179,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.8,0.428515625,0.04458511876716458,0.037434895833333336,0.4647378018642584,1.0,1.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.0,0.2
180,GROVER,SYM-2,ibm_fez,multiple,64,1.0,0.7666666666666667,0.42409722222222224,0.13521272887599392,0.1125,0.48749041907751717,1.0,1.0,0.23333333333333334,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.7333333333333333
180,GROVER,SYM-2,ibm_fez,multiple,128,1.0,0.7333333333333333,0.4200892857142857,0.09188896881737695,0.07890625,0.48023258759040305,1.0,0.9,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.6333333333333333
180,GROVER,SYM-2,ibm_fez,multiple,256,1.0,0.6333333333333333,0.41727430555555556,0.06291551737627232,0.05234375,0.5259455341398724,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.4
180,GROVER,SYM-2,ibm_fez,multiple,512,1.0,0.8333333333333334,0.4293619791666667,0.051994431360564836,0.04303385416666667,0.38320875155079676,1.0,0.9666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.4
181,GROVER,ASYM-1,Ankaa-3,multiple,64,0.0,0.7333333333333333,0.2970833333333333,0.17804243725397312,0.10104166666666667,0.49890945944869336,1.0,0.9,0.4666666666666667,0.0,0.0,0.2,0.03333333333333333,0.2,0.5333333333333333
181,GROVER,ASYM-1,Ankaa-3,multiple,128,0.0,0.9333333333333333,0.32250744047619045,0.1918007227435083,0.10572916666666667,0.25898372915620144,1.0,1.0,0.43333333333333335,0.0,0.0,0.3,0.1,0.3,0.8
181,GROVER,ASYM-1,Ankaa-3,multiple,256,0.0,1.0,0.32881944444444444,0.1887594312311894,0.10625,0.10104635690254944,1.0,1.0,0.4666666666666667,0.0,0.0,0.6333333333333333,0.3333333333333333,0.4666666666666667,0.9333333333333333
181,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,1.0,0.3311848958333333,0.1823788766744799,0.10149739583333334,0.006297488852623546,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.7666666666666667,0.3333333333333333,1.0
182,GROVER,ASYM-1,Ankaa-3,multiple,64,0.13333333333333333,0.36666666666666664,0.14319444444444446,0.09655783576373282,0.0390625,0.7717961477736632,1.0,0.8,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
182,GROVER,ASYM-1,Ankaa-3,multiple,128,0.16666666666666666,0.5666666666666667,0.15375744047619047,0.0678683653218571,0.023697916666666666,0.7602747118381875,1.0,0.8333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
182,GROVER,ASYM-1,Ankaa-3,multiple,256,0.03333333333333333,0.8,0.16263020833333333,0.07902068286487948,0.027473958333333333,0.5754426177292982,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.2
182,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,0.9333333333333333,0.169140625,0.08695034944567974,0.028515625,0.38204390841563585,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
183,GROVER,ASYM-1,Ankaa-3,multiple,64,0.23333333333333334,0.5666666666666667,0.1654861111111111,0.08839160456377507,0.033854166666666664,0.7988649170380085,1.0,0.8,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
183,GROVER,ASYM-1,Ankaa-3,multiple,128,0.03333333333333333,0.8333333333333334,0.18917410714285715,0.13155470479114165,0.04895833333333333,0.49575504969267603,1.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
183,GROVER,ASYM-1,Ankaa-3,multiple,256,0.0,0.9333333333333333,0.19756944444444444,0.12720137156005493,0.045572916666666664,0.35551863927326743,1.0,1.0,0.2,0.0,0.0,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.36666666666666664
183,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,1.0,0.20325520833333333,0.15346494202423486,0.05358072916666667,0.0797142777852672,1.0,1.0,0.13333333333333333,0.0,0.0,0.5,0.13333333333333333,0.13333333333333333,0.6
184,GROVER,ASYM-1,Ankaa-3,multiple,64,0.23333333333333334,0.16666666666666666,0.1434722222222222,0.0805463613514588,0.030729166666666665,0.8121618842085202,1.0,0.7333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
184,GROVER,ASYM-1,Ankaa-3,multiple,128,0.06666666666666667,0.5333333333333333,0.15874255952380953,0.09244380141243307,0.033854166666666664,0.6466171814521904,1.0,0.9,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
184,GROVER,ASYM-1,Ankaa-3,multiple,256,0.0,0.8,0.17864583333333334,0.07915342299392919,0.028385416666666666,0.5710008872505467,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.16666666666666666
184,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,0.8333333333333334,0.1828125,0.0751333440853701,0.026302083333333334,0.4138742218927918,1.0,0.9666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.1
185,GROVER,ASYM-1,Ankaa-3,multiple,64,0.0,0.7,0.22149305555555554,0.1246982269642633,0.05572916666666667,0.664338468046238,1.0,0.9333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
185,GROVER,ASYM-1,Ankaa-3,multiple,128,0.0,0.7333333333333333,0.22626488095238095,0.10554416992253152,0.04765625,0.5897471643130168,1.0,0.9333333333333333,0.1,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.43333333333333335
185,GROVER,ASYM-1,Ankaa-3,multiple,256,0.0,0.9,0.23272569444444444,0.10217752637491098,0.046484375,0.4552949266141581,1.0,1.0,0.1,0.0,0.0,0.16666666666666666,0.1,0.1,0.43333333333333335
185,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,1.0,0.2369140625,0.12279096290530117,0.054036458333333336,0.1272085464617395,1.0,1.0,0.03333333333333333,0.0,0.0,0.4,0.13333333333333333,0.03333333333333333,0.5666666666666667
186,GROVER,ASYM-1,Ankaa-3,multiple,64,0.03333333333333333,0.9666666666666667,0.3505902777777778,0.30571241015832673,0.178125,0.18811070894438064,1.0,0.9666666666666667,0.8,0.03333333333333333,0.0,0.4666666666666667,0.16666666666666666,0.4666666666666667,0.9333333333333333
186,GROVER,ASYM-1,Ankaa-3,multiple,128,0.0,1.0,0.3600818452380953,0.30690840558402344,0.16822916666666668,0.05438796873527929,1.0,1.0,0.8666666666666667,0.03333333333333333,0.0,0.7,0.43333333333333335,0.7,1.0
186,GROVER,ASYM-1,Ankaa-3,multiple,256,0.0,1.0,0.35842013888888885,0.3344589829899866,0.18177083333333333,0.0012821918356399264,1.0,1.0,1.0,0.03333333333333333,0.0,1.0,0.9666666666666667,1.0,1.0
186,GROVER,ASYM-1,Ankaa-3,multiple,512,0.0,1.0,0.351953125,0.35998018086227895,0.19420572916666667,1.4622211305085677e-07,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
187,GROVER,ASYM-2,Ankaa-3,multiple,64,0.03333333333333333,0.8666666666666667,0.22621527777777778,0.1238083436501808,0.05520833333333333,0.6609905673579003,1.0,0.8333333333333334,0.3,0.0,0.0,0.0,0.0,0.0,0.43333333333333335
187,GROVER,ASYM-2,Ankaa-3,multiple,128,0.0,0.7666666666666667,0.22898065476190477,0.13039507585648633,0.058333333333333334,0.477486127598499,1.0,0.9,0.26666666666666666,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.5666666666666667
187,GROVER,ASYM-2,Ankaa-3,multiple,256,0.0,0.9,0.23428819444444443,0.10405399401935098,0.046484375,0.3909554546809141,1.0,1.0,0.06666666666666667,0.0,0.0,0.1,0.0,0.06666666666666667,0.43333333333333335
187,GROVER,ASYM-2,Ankaa-3,multiple,512,0.0,1.0,0.2400390625,0.091471650664944,0.040625,0.25285851156390654,1.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.26666666666666666
188,GROVER,ASYM-2,Ankaa-3,multiple,64,0.9666666666666667,0.9333333333333333,0.27260416666666665,0.21474261715654658,0.10625,0.40321019098628313,1.0,1.0,0.5333333333333333,0.0,0.0,0.1,0.03333333333333333,0.1,0.7333333333333333
188,GROVER,ASYM-2,Ankaa-3,multiple,128,1.0,0.9333333333333333,0.27332589285714287,0.23348461977053928,0.11171875,0.22210291873260546,1.0,0.9666666666666667,0.6666666666666666,0.0,0.0,0.4666666666666667,0.2,0.4666666666666667,0.8
188,GROVER,ASYM-2,Ankaa-3,multiple,256,1.0,1.0,0.28229166666666666,0.1913045566393195,0.09075520833333334,0.10695937273467893,1.0,1.0,0.4666666666666667,0.0,0.0,0.5333333333333333,0.2,0.4666666666666667,0.8666666666666667
188,GROVER,ASYM-2,Ankaa-3,multiple,512,1.0,1.0,0.2791015625,0.2096675634937751,0.09895833333333333,0.012816562803124721,1.0,1.0,0.6333333333333333,0.0,0.0,0.9,0.8666666666666667,0.6333333333333333,0.9666666666666667
189,GROVER,ASYM-2,Ankaa-3,multiple,64,1.0,0.9666666666666667,0.26513888888888887,0.2219333013692401,0.10416666666666667,0.3734282326535322,1.0,1.0,0.6333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.8
189,GROVER,ASYM-2,Ankaa-3,multiple,128,1.0,0.9666666666666667,0.2658110119047619,0.20984748471902617,0.09479166666666666,0.24237896526394048,1.0,1.0,0.5,0.0,0.0,0.3,0.1,0.3,0.8333333333333334
189,GROVER,ASYM-2,Ankaa-3,multiple,256,1.0,1.0,0.26861979166666666,0.21596040302659342,0.096875,0.08200272506494646,1.0,1.0,0.5333333333333333,0.0,0.0,0.7,0.36666666666666664,0.5333333333333333,0.9333333333333333
189,GROVER,ASYM-2,Ankaa-3,multiple,512,1.0,1.0,0.27102864583333336,0.21791813115929018,0.09583333333333334,0.00661315918836002,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.8,0.6666666666666666,1.0
190,GROVER,ASYM-2,Ankaa-3,multiple,64,0.5666666666666667,0.5333333333333333,0.18145833333333333,0.09946305697900062,0.0421875,0.7377133974650254,1.0,0.8333333333333334,0.1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
190,GROVER,ASYM-2,Ankaa-3,multiple,128,0.8333333333333334,0.8333333333333334,0.20204613095238097,0.11846755296956282,0.04765625,0.5369171143191408,1.0,0.9,0.2,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.36666666666666664
190,GROVER,ASYM-2,Ankaa-3,multiple,256,1.0,1.0,0.21323784722222222,0.10485859324438838,0.04153645833333333,0.41785365886398207,1.0,0.9333333333333333,0.1,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333
190,GROVER,ASYM-2,Ankaa-3,multiple,512,1.0,1.0,0.21888020833333333,0.10851447445438753,0.04095052083333333,0.22890331651065757,1.0,1.0,0.03333333333333333,0.0,0.0,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.26666666666666666
191,GROVER,ASYM-2,Ankaa-3,multiple,64,0.3,0.13333333333333333,0.15711805555555555,0.0865450223039493,0.035416666666666666,0.8074727070362617,1.0,0.9,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
191,GROVER,ASYM-2,Ankaa-3,multiple,128,0.3333333333333333,0.16666666666666666,0.1520089285714286,0.06678575176154222,0.025520833333333333,0.7634607754191525,1.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1
191,GROVER,ASYM-2,Ankaa-3,multiple,256,0.5666666666666667,0.1,0.159765625,0.058848732227263355,0.020833333333333332,0.6692846601061306,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
191,GROVER,ASYM-2,Ankaa-3,multiple,512,0.3333333333333333,0.1,0.1638671875,0.03919976709620638,0.0134765625,0.6796458377916843,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,GROVER,H3-0,Ankaa-3,singleton,64,0.0,1.0,0.30368055555555556,0.2811184641123415,0.13645833333333332,0.26771320176388447,1.0,1.0,0.7333333333333333,0.03333333333333333,0.0,0.23333333333333334,0.06666666666666667,0.23333333333333334,0.9
192,GROVER,H3-0,Ankaa-3,singleton,128,0.0,1.0,0.302827380952381,0.33694360677583596,0.15729166666666666,0.04739569541989281,1.0,1.0,0.9,0.0,0.0,0.8666666666666667,0.4666666666666667,0.8666666666666667,0.9666666666666667
192,GROVER,H3-0,Ankaa-3,singleton,256,0.0,1.0,0.30564236111111115,0.3257897305313723,0.14674479166666668,0.004546685226886672,1.0,1.0,1.0,0.0,0.0,1.0,0.8333333333333334,1.0,1.0
192,GROVER,H3-0,Ankaa-3,singleton,512,0.0,1.0,0.30149739583333335,0.36515763471882123,0.16373697916666666,7.067200814838439e-07,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
193,GROVER,H3-0,Ankaa-3,singleton,64,0.43333333333333335,0.1,0.21135416666666668,0.13847091282622045,0.06041666666666667,0.6178635001027336,1.0,0.9333333333333333,0.3,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
193,GROVER,H3-0,Ankaa-3,singleton,128,0.6666666666666666,0.03333333333333333,0.21692708333333333,0.09079961004410995,0.040625,0.6275239685946994,1.0,0.9,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.3
193,GROVER,H3-0,Ankaa-3,singleton,256,0.4,0.13333333333333333,0.21710069444444444,0.04716649554859319,0.020703125,0.7114015216869747,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
193,GROVER,H3-0,Ankaa-3,singleton,512,0.4,0.0,0.20768229166666666,0.0438610574059426,0.0197265625,0.5779958627025642,1.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,GROVER,H3-0,Ankaa-3,singleton,64,0.0,0.6,0.1819097222222222,0.0947878327237841,0.03854166666666667,0.7628702994746467,1.0,0.8333333333333334,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
194,GROVER,H3-0,Ankaa-3,singleton,128,0.0,0.7666666666666667,0.19029017857142855,0.07613951196711989,0.029947916666666668,0.6979612680384278,1.0,0.8333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.2
194,GROVER,H3-0,Ankaa-3,singleton,256,0.0,0.9333333333333333,0.19917534722222224,0.1018056085972668,0.038411458333333336,0.45725758721472026,1.0,1.0,0.1,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333
194,GROVER,H3-0,Ankaa-3,singleton,512,0.0,1.0,0.2033203125,0.11222451415518085,0.04186197916666667,0.20392079855846654,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.4
195,GROVER,H3-2,Ankaa-3,singleton,64,0.1,0.6666666666666666,0.18899305555555557,0.1449122032138387,0.0609375,0.6161843813800564,1.0,0.9,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.43333333333333335
195,GROVER,H3-2,Ankaa-3,singleton,128,0.1,0.9,0.21436011904761904,0.12726961576538434,0.05234375,0.50752060283651,1.0,0.9333333333333333,0.2,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.4666666666666667
195,GROVER,H3-2,Ankaa-3,singleton,256,0.06666666666666667,0.8666666666666667,0.21080729166666667,0.09897667764173024,0.04088541666666667,0.4636780575321814,1.0,0.9333333333333333,0.1,0.0,0.0,0.13333333333333333,0.03333333333333333,0.1,0.36666666666666664
195,GROVER,H3-2,Ankaa-3,singleton,512,0.0,1.0,0.2181640625,0.141324181345149,0.05579427083333333,0.0868136962745407,1.0,1.0,0.03333333333333333,0.0,0.0,0.5,0.1,0.03333333333333333,0.6666666666666666
196,GROVER,H3-2,Ankaa-3,singleton,64,0.03333333333333333,0.3333333333333333,0.14138888888888887,0.07298097744716371,0.028125,0.8663569743745029,1.0,0.8333333333333334,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
196,GROVER,H3-2,Ankaa-3,singleton,128,0.0,0.3,0.1505580357142857,0.06455221157447556,0.022916666666666665,0.7887719369123346,1.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
196,GROVER,H3-2,Ankaa-3,singleton,256,0.0,0.26666666666666666,0.14895833333333333,0.05557870516777472,0.018619791666666666,0.6951408066196382,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,GROVER,H3-2,Ankaa-3,singleton,512,0.0,0.5,0.15553385416666668,0.04050869330717784,0.013346354166666666,0.6660607350540564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,GROVER,H3-2,Ankaa-3,singleton,64,0.0,0.6,0.2834027777777778,0.12265750673386441,0.07291666666666667,0.6409997130112364,1.0,0.9666666666666667,0.23333333333333334,0.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.4666666666666667
197,GROVER,H3-2,Ankaa-3,singleton,128,0.0,0.7333333333333333,0.28563988095238096,0.10348581811828424,0.058854166666666666,0.5116034946531605,1.0,1.0,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.5333333333333333
197,GROVER,H3-2,Ankaa-3,singleton,256,0.0,0.6333333333333333,0.28424479166666666,0.06597064364733368,0.037369791666666666,0.538051641115663,1.0,0.9666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.3
197,GROVER,H3-2,Ankaa-3,singleton,512,0.0,0.5666666666666667,0.2840494791666667,0.05499204891675677,0.0310546875,0.45889219413383525,1.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.23333333333333334
198,GROVER,H3-2,Ankaa-3,singleton,64,0.0,0.5666666666666667,0.19229166666666667,0.1103381131431582,0.04739583333333333,0.7159726213353376,1.0,0.9,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.43333333333333335
